event_id,ticker,company_name,created_at,author_handle,text_raw,query_used,post_uri,has_cashtag,has_plain_ticker,has_company,has_earnings_term,match_score,relevance_label
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-05T00:21:49.592Z,signalrundown.bsky.social,"Tesla shares fell 5.42% after a Q1 miss, with 3 signals pointing downward

Uber's Robotaxis on Tesla in 15+ cities by 2029, Rivian's LiDAR vs Tesla FSD on 3.5M miles, and mounting headwinds. Is Tesla's decline set to deepen before earnings? 

$TSLA #fintwit",TSLA earnings,at://did:plc:nhkz22scjpyztx4mgceqgmsf/app.bsky.feed.post/3mipi6ocmi22e,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-03T16:22:45.447Z,concept211.bsky.social,"Equity perps on Hyperliquid let you trade NVDA, TSLA, AAPL 24/7 with leverage.

No broker, no KYC, USDC margin. React to earnings instantly, position before market open.

Guide: https://hyperliquidguide.com/guides/trading/equity-perps-guide

#Hyperliquid",TSLA earnings,at://did:plc:a7abfnx7bznmepbu3f4ab72z/app.bsky.feed.post/3mim4x5q5ds2h,False,True,False,True,2,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-02T17:15:27Z,gunpowderusa.bsky.social,"💡 $TSLA Tesla/Earnings Catalyst: Q1 deliveries flat +1% YoY (358k), 8.8 GWh energy storage; webcast Apr 22 5:30pm ET for full financials/guidance [OPPORTUNITY]

🚀 Free alerts → https://gunpowderalerts.com/go
#StockMarket #SECfilings #SEC",TSLA earnings,at://did:plc:4jxwbiximxdtavgw33mgwfhx/app.bsky.feed.post/3mijpggtrtt2h,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-02T13:10:23.442244Z,signalbloom.ai,"Tesla's Q1 Deliveries Miss Estimates as Unsold Inventory Surges by 50,000 Vehicles https://signalbloom.ai/news/TSLA/teslas-q1-deliveries-miss-estimates-as-unsold-inventory-surges-by-50000-vehicles $TSLA #Earnings via @signalbloom.ai",TSLA earnings,at://did:plc:pin2la4v3cnbrws5fcsut6ko/app.bsky.feed.post/3mijbq7q62h2u,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-02T13:05:44.818Z,kautious.com,"TSLA weakens after Q1 delivery miss: 358,023 vs 365,600-372,160 est; stock -3.2% premarket in risk-off trade.
Production beat at 408,386, but M3/Y deliveries missed at 341,893; energy storage 8.8 GWh a partial offset.
Watch $381.26, Apr. 22 earnings. $TSLA #EV",TSLA earnings,at://did:plc:2aqybdhkgskcgdhm5gh3coqw/app.bsky.feed.post/3mijbhwko6h2y,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-01T19:00:02.517918Z,fundspec.bsky.social,"BULLISH $TSLA
Tesla Option Alert: Jun 18 $125 Calls at the Ask: 25 vs 589 OI; Earnings 4/21 After Close [est] 
https://optionssentimentscreener.com/TSLA
Monitor Unusual Options Activity for free on the Options Sentiment Screener App on the AppStore or PlayStore
",TSLA earnings,at://did:plc:5i7m7wpf7lstzfau43thfeff/app.bsky.feed.post/3mihesjh5b72t,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-04-01T17:00:03.266497Z,fundspec.bsky.social,"BEARISH $TSLA
Tesla Option Alert: Apr 17 $385 Puts Sweep (47) near the Ask: 500 vs 6547 OI; Earnings 4/21 After Close [est] 
https://optionssentimentscreener.com/TSLA
Monitor Unusual Options Activity for free on the Options Sentiment Screener App on the AppStore or PlayStore
",TSLA earnings,at://did:plc:5i7m7wpf7lstzfau43thfeff/app.bsky.feed.post/3mih63xpgz52f,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-31T21:33:10.415Z,chrismsf.bsky.social,"In case anyone doubts this, please look at the ratios, earnings, and outlook re: $TSLA and then try and justify that market cap as anything other than cult behavior.",TSLA earnings,at://did:plc:26sdhlweee6evyzw5kqrx5ln/app.bsky.feed.post/3mif4vg2spk2u,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-30T23:51:01.226529+00:00,kapualabs.bsky.social,"$TSLA trades at 350-400x trailing earnings while logging zero autonomous testing miles in California since 2019. Our latest Cassandra report breaks down why the narrative may be outrunning reality.

https://post.kapualabs.com/2u6cmuvh

#Investing #Tesla",TSLA earnings,at://did:plc:cjwfakyhbgwpleo4pmcpev7v/app.bsky.feed.post/3micu4yc5ev2n,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-30T20:00:02.624071Z,fundspec.bsky.social,"BULLISH $TSLA
Tesla Option Alert: Jan 15 $145 Calls at the Ask: 75 vs 129 OI; Earnings 4/21 After Close [est] 
https://optionssentimentscreener.com/TSLA
Monitor Unusual Options Activity for free on the Options Sentiment Screener App on the AppStore or PlayStore
",TSLA earnings,at://did:plc:5i7m7wpf7lstzfau43thfeff/app.bsky.feed.post/3mich7xu2iy2n,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-30T15:20:12+00:00,evshift.bsky.social,"Tesla Stock Is Down 17% in 2026. Here’s What’s Driving TSLA Before Q1 Earnings

https://www.evshift.com/428933/tesla-stock-is-down-17-in-2026-heres-whats-driving-tsla-before-q1-earnings/

Key Stats for TSLA Stock Past week’s performance: -5% 52-week range: $214 to $499 Valuation model target …",TSLA earnings,at://did:plc:7dzisek6r5umenig45favjer/app.bsky.feed.post/3mibxlnk26u22,False,True,False,True,2,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-30T09:20:41.638Z,bradmunchen.bsky.social,"The quality of Tesla's earnings in 2025 was its worst (blue = real profits, red = regulatory credits): 85% of operating profit came from taxpayers (regulatory credits), 80% of which Americans provided. 

$TSLA",TSLA earnings,at://did:plc:27cyfde4eacczulju5wbl565/app.bsky.feed.post/3mibdipru5k2k,True,True,False,True,3,high
TSLA_Q4_2023_2024-01-29,TSLA,"Tesla,",2026-03-28T11:02:10.575Z,mosesinvests.bsky.social,"$TSLA down 25% from its $498 52-week high. Three down days since the Terafab launch.

14.6x P/S. Q4 net income: $840M vs $1.37B the prior quarter.

The sell-the-news move is done. April 28 earnings will say if the valuation held.",TSLA earnings,at://did:plc:ajulrxtwzfa675o4xaw6zaci/app.bsky.feed.post/3mi4iadqzje2x,True,True,False,True,3,high
