event_id,ticker,company_name,created_at,author_handle,text_raw,query_used,post_uri,has_cashtag,has_plain_ticker,has_company,has_earnings_term,match_score,relevance_label
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-03T15:33:19.716Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mim26q4llm27,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-03T03:51:07.112Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3miksx37amg2m,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-02T15:50:11.111Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mijknx34e52c,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-02T14:23:03.130Z,robot2trade.bsky.social,"🚨 Amazon Whale Alert: Bullish Bets Ahead of Earnings! 📦🚀
Just spotted a massive high-conviction play on $AMZN (Amazon.com, Inc.) as we head toward the April 30 earnings date! A whale just swept $627K 
@AmazonNews @JeffBezos #AMZN #OptionsTrading #WhaleWatching #StocksToWatch #Ecommerce",AMZN earnings,at://did:plc:utgs5wka7od3gapriet6uhwi/app.bsky.feed.post/3mijfs5aluc2y,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-02T03:50:35.432Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3miich7kkc72d,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-01T17:00:46.653Z,haruspexalerts.bsky.social,"April 1, 2026: Market Sentiment Soars on Earnings, Short Squeeze Signals

$​XOM (75/100) | $​JNJ (73/100) | $​AAPL (72/100) | $​AMZN (72/100) | $​JP...

https://haruspex.guru/insights/market-trends-2026-04-01?utm_source=bluesky&utm_medium=social&utm_campaign=article_crosspost

#stocks #investing #AI",AMZN earnings,at://did:plc:qnlkwkngpbxr54gzxo3nsoz3/app.bsky.feed.post/3mih65b2sbr27,False,True,False,True,2,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-01T16:00:30.264Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mih2ri3ea32m,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-04-01T04:17:27.301Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3miftidbh6r27,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-30T09:49:32.000Z,mikezaccardi.bsky.social,"P/E ratios using out-year earnings estimates:
$NVDA 15.2x
$META 15.3x
$MSFT 18.9x
$GOOGL 20.4x
$AMZN 21.2x
$AAPL 26.8x
$AVGO 17.0x @finviz_com ",AMZN earnings,at://did:plc:gftip5r3dmyojn5lat333pp5/app.bsky.feed.post/3mibf4dli7d2l,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-30T05:22:33.311780Z,epsteinweb.bsky.social,"Parts 1-2/2 — EFTA02156334.jpg
#epsteinweb #efta02156334
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",AMZN earnings,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3miaw6vnlgv2m,False,False,False,True,1,medium
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-29T15:12:58.013Z,0xdcfr.bsky.social,"$META trading at 15.5x forward earnings.
$NVDA and $MSFT at ~19x.
$AMZN at 21x.
The world's best companies trading at multiples of value stocks.
The last time they were this cheap was the 2022 bottom.
The market is starting to hand over quality on a silver platter.",AMZN earnings,at://did:plc:pliyjymdvrix7hszm7mffpvq/app.bsky.feed.post/3mi7gppq32e27,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-29T04:07:54.732Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mi6bkitq4625,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-28T03:42:56.878Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mi3pox36lg2p,True,True,False,True,3,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-25T02:22:05.630Z,ar-rm4.bsky.social,"In fact every single AI data center builder increased their capex numbers on Q1 earnings call.  AMZN, MSFT, META, Google.  On top of that TSM increased their capex.  Considering they have a monopoly on AI chips i would take their word over yours.",AMZN earnings,at://did:plc:yakav2zfbmtbsnaufdotfcdo/app.bsky.feed.post/3mhtzrlydmc22,False,True,False,True,2,high
AMZN_Q4_2022_2023-02-03,AMZN,AMAZON COM,2026-03-22T03:44:51.164Z,insiderdashboard.bsky.social,"$AMZN reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",AMZN earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mhmmytcnzl2h,True,True,False,True,3,high
