event_id,ticker,company_name,created_at,author_handle,text_raw,query_used,post_uri,has_cashtag,has_plain_ticker,has_company,has_earnings_term,match_score,relevance_label
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-05T04:08:40.526Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mipuucy2lb2p,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-04T08:15:33.354466Z,stockmaster70.bsky.social,"Microsoft (MSFT) Q1 2026 Earnings Call Transcript - The Motley Fool ($MSFT)
Microsoft (MSFT) Q1 2026 Earnings Call Transcript",MSFT earnings,at://did:plc:xnqj7rzag6oazgj2gidiwyc6/app.bsky.feed.post/3mins6v4br62d,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-04T03:40:45.327Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3minctht5lk27,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-03T15:32:04.188Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mim24hzkvt2r,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-03T03:51:03.855Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mikswy76gs27,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-02T15:50:26.807Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mijkog6emi25,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-02T03:50:25.630Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3miicgw76qz2s,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-01T19:42:36+00:00,us-nb.bsky.social,"Microsoft vs Meta: Both AI Stocks Have Been Hit Hard, But One Is a Better Buy Now

https://www.newsbeep.com/us/558774/

Tech giants Microsoft (NASDAQ:MSFT | MSFT Price Prediction) and Meta Platforms (NASDAQ:META) both reported earnings in early 2026,…",MSFT earnings,at://did:plc:73um2ouzfr7e2h24gdwuxm6n/app.bsky.feed.post/3mihh6qe6z42k,False,True,False,True,2,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-01T18:50:14+00:00,us-news.bsky.social,"Microsoft vs Meta: Both AI Stocks Have Been Hit Hard, But One Is a Better Buy Now

https://www.europesays.com/us/697854/

Tech giants Microsoft (NASDAQ:MSFT | MSFT Price Prediction) and Meta Platforms (NASDAQ:META) both reported earnings in early 2026,…#us #news #usnews",MSFT earnings,at://did:plc:wrsf35zye5xmlfaje5zyyega/app.bsky.feed.post/3miheazjm742m,False,True,False,True,2,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-01T16:00:20.406Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mih2r6tcik2t,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-04-01T04:17:25.222Z,insiderdashboard.bsky.social,"$MSFT reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=AAPL",MSFT earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3miftibc2pb2s,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-03-31T21:59:18.627+01:00,tickerade.bsky.social,$MSFT considered undervalued after strong Q4 earnings. Expected bounce in April.,MSFT earnings,at://did:plc:oljskneqvj4okbcnszkk2d2r/app.bsky.feed.post/3mif2yux45o2l,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-03-31T19:00:02.931678Z,fundspec.bsky.social,"BULLISH $MSFT
Microsoft Option Alert: May 15 $410 Calls Sweep (41) near the Ask: 1000 vs 5582 OI; Earnings 4/29 After Close [est] 
https://optionssentimentscreener.com/MSFT
Monitor Unusual Options Activity for free on the Options Sentiment Screener App on the AppStore or PlayStore
",MSFT earnings,at://did:plc:5i7m7wpf7lstzfau43thfeff/app.bsky.feed.post/3mieudmaqn22d,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-03-31T13:30:42.576461Z,astroconomics.bsky.social,"Sentiment Tuesday | $MSFT
Data: Price $358.96; NeuroScore 0.66/1.00; Street tgt +64.3%
Thesis: Drivers: Base / Earnings Growth Yoy (+0.076). Watch: Base / Upside (-0.031)
Risk: Base / Upside (-0.031); fresh 6m conf 0.75.
NeuroScore runs 0-1 (higher = stronger composite setup, 30d view).",MSFT earnings,at://did:plc:tkkrxts32hu5whkyi4ch7jnk/app.bsky.feed.post/3miebwpfjgm25,True,True,False,True,3,high
MSFT_Q4_2025_2025-07-30,MSFT,MICROSOFT CORP,2026-03-31T04:11:03.930Z,signalrundown.bsky.social,"$MSFT — what we're seeing

Microsoft stock has dropped 34%, from $555 to $358, trading $232 below the $590 consensus target. Watch April earnings for Copilot traction, Azure margins, and FY27 capex guidance.

$MSFT #fintwit",MSFT earnings,at://did:plc:nhkz22scjpyztx4mgceqgmsf/app.bsky.feed.post/3midcny5y5s2x,True,True,False,True,3,high
